ID,Block,Trial,Task,TargetPosition,DistractorPosition,Accuracy,fix_x,fix_y
816,8,9,1,3,8,1,788,374
816,8,9,1,3,8,1,513,365
816,8,9,1,3,8,1,716,285
816,8,10,1,1,12,1,493,378
816,8,10,1,1,12,1,490,596
816,8,10,1,1,12,1,490,371
816,8,12,1,6,8,1,491,412
816,8,12,1,6,8,1,300,534
816,8,13,1,5,11,1,479,435
816,8,13,1,5,11,1,305,348
816,8,15,1,3,12,1,399,662
816,8,15,1,3,12,1,382,658
816,8,15,1,3,12,1,525,393
816,8,15,1,3,12,1,706,317
816,8,15,1,3,12,1,717,310
816,8,17,1,4,9,1,509,389
816,8,17,1,4,9,1,496,197
816,9,1,1,6,7,1,475,392
816,9,1,1,6,7,1,316,480
816,9,1,1,6,7,1,292,479
816,9,3,1,4,8,1,785,391
816,9,3,1,4,8,1,527,324
816,9,3,1,4,8,1,519,177
816,9,3,1,4,8,1,506,180
816,9,4,1,2,12,1,367,617
816,9,4,1,2,12,1,535,401
816,9,4,1,2,12,1,734,508
816,9,4,1,2,12,1,718,496
816,9,7,1,2,8,1,696,384
816,9,7,1,2,8,1,532,426
816,9,7,1,2,8,1,720,500
816,9,8,1,4,11,1,500,361
816,9,8,1,4,11,1,500,182
816,9,11,1,2,11,1,248,420
816,9,11,1,2,11,1,239,405
816,9,11,1,2,11,1,510,394
816,9,11,1,2,11,1,532,396
816,9,11,1,2,11,1,720,505
816,9,14,1,2,11,1,498,373
816,9,14,1,2,11,1,516,380
816,9,14,1,2,11,1,685,468
816,9,16,1,5,10,1,458,364
816,9,16,1,5,10,1,298,308
816,9,17,1,3,8,1,505,390
816,9,17,1,3,8,1,695,303
816,9,17,1,3,8,1,711,300
816,9,18,1,5,7,1,627,636
816,9,18,1,5,7,1,451,319
816,9,18,1,5,7,1,305,312
816,9,20,1,1,12,1,494,411
816,9,20,1,1,12,1,480,604
816,10,2,2,10,2,1,400,177
816,10,3,2,7,3,1,663,609
816,10,3,2,7,3,1,656,600
816,10,7,2,9,2,1,650,176
816,10,7,2,9,2,1,674,183
816,10,9,2,12,1,1,405,644
816,10,9,2,12,1,1,396,634
816,10,11,2,10,3,1,410,203
816,10,12,2,12,2,1,380,623
816,10,15,2,11,6,1,251,407
816,11,1,2,12,3,1,392,606
816,11,1,2,12,3,1,375,599
816,11,4,2,10,2,1,388,187
816,11,4,2,10,2,1,411,211
816,11,6,2,10,5,1,395,206
816,11,9,2,12,4,1,393,606
816,11,11,2,7,1,1,663,612
816,11,12,2,8,5,1,821,407
816,11,13,2,9,5,1,699,189
816,11,13,2,9,5,1,690,192
816,11,18,2,8,5,1,824,433
816,12,1,1,2,8,1,556,416
816,12,1,1,2,8,1,780,532
816,12,1,1,2,8,1,743,531
816,12,3,1,3,7,1,754,316
816,12,5,1,1,10,1,536,439
816,12,5,1,1,10,1,522,666
816,12,7,1,4,10,0,544,404
816,12,7,1,4,10,0,542,187
816,12,10,1,5,8,1,322,306
816,12,10,1,5,8,1,344,311
816,12,11,1,2,9,1,563,414
816,12,11,1,2,9,1,786,564
816,12,11,1,2,9,1,763,540
816,12,11,1,2,9,1,746,531
816,12,13,1,1,11,1,217,422
816,12,13,1,1,11,1,524,421
816,12,13,1,1,11,1,528,452
816,12,13,1,1,11,1,515,673
816,12,15,1,6,9,1,519,397
816,12,15,1,6,9,1,334,506
816,12,15,1,6,9,1,513,402
816,12,16,1,6,11,1,268,424
816,12,16,1,6,11,1,323,544
816,12,16,1,6,11,1,330,502
816,12,17,1,1,9,1,515,651
816,12,17,1,1,9,1,510,631
816,12,18,1,1,11,1,520,678
816,12,18,1,1,11,1,531,661
816,12,19,1,6,10,1,516,411
816,12,19,1,6,10,1,335,526
816,13,1,1,5,10,1,491,386
816,13,1,1,5,10,1,315,309
816,13,1,1,5,10,1,325,300
816,13,7,1,4,11,1,506,158
816,13,7,1,4,11,1,525,178
816,13,8,1,6,11,1,491,380
816,13,8,1,6,11,1,317,475
816,13,9,1,1,12,1,512,395
816,13,9,1,1,12,1,506,606
816,13,9,1,1,12,1,511,401
816,13,11,1,6,7,1,647,627
816,13,11,1,6,7,1,470,400
816,13,11,1,6,7,1,501,425
816,13,11,1,6,7,1,304,515
816,13,11,1,6,7,1,323,518
816,13,18,1,3,10,1,486,232
816,13,18,1,3,10,1,748,341
816,13,18,1,3,10,1,751,328
816,13,19,1,5,9,1,675,261
816,13,19,1,5,9,1,528,202
816,13,19,1,5,9,1,326,324
816,13,19,1,5,9,1,484,406
816,14,1,2,8,2,1,788,399
816,14,1,2,8,2,1,767,402
816,14,3,2,8,1,1,784,409
816,14,3,2,8,1,1,766,426
816,14,9,2,10,3,1,368,205
816,14,10,2,12,5,1,349,629
816,14,10,2,12,5,1,347,644
816,14,13,2,12,2,1,344,616
816,14,15,2,9,3,1,642,194
816,14,16,2,8,1,1,811,400
816,14,16,2,8,1,1,786,408
816,14,17,2,9,3,1,659,205
816,14,19,2,8,2,1,800,421
816,14,19,2,8,2,1,774,422
816,15,1,2,9,1,1,487,417
816,15,1,2,9,1,1,605,188
816,15,1,2,9,1,1,623,177
816,15,1,2,9,1,1,503,432
816,15,3,2,10,3,1,361,224
816,15,3,2,10,3,1,360,212
816,15,4,2,9,4,1,623,178
816,15,5,2,10,6,0,367,214
816,15,6,2,12,5,1,321,613
816,15,6,2,12,5,1,348,621
816,15,7,2,10,3,1,344,210
816,15,7,2,10,3,1,372,217
816,15,8,2,7,3,1,615,548
816,15,8,2,7,3,1,599,604
816,15,10,2,11,4,1,222,421
816,15,11,2,11,5,1,217,411
816,15,12,2,10,5,1,371,207
816,15,13,2,10,5,1,366,210
816,15,16,2,11,1,1,218,436
816,15,18,2,10,2,1,363,220
816,15,19,2,9,3,1,637,222
816,15,19,2,9,3,1,632,215
816,16,1,1,1,11,1,496,423
816,16,1,1,1,11,1,488,630
816,16,1,1,1,11,1,482,606
816,16,3,1,2,12,1,511,417
816,16,3,1,2,12,1,706,514
816,16,3,1,2,12,1,684,505
816,16,4,1,3,8,0,516,433
816,16,4,1,3,8,0,702,316
816,16,6,1,5,12,1,472,395
816,16,6,1,5,12,1,307,340
816,16,6,1,5,12,1,304,332
816,16,8,1,1,11,1,230,440
816,16,8,1,1,11,1,504,461
816,16,8,1,1,11,1,496,658
816,16,13,1,3,10,1,518,225
816,16,13,1,3,10,1,709,318
816,16,13,1,3,10,1,722,331
816,16,16,1,2,7,1,633,664
816,16,16,1,2,7,1,705,516
816,16,16,1,2,7,1,715,325
816,16,16,1,2,7,1,533,411
816,16,16,1,2,7,1,526,435
816,16,16,1,2,7,1,735,529
816,16,16,1,2,7,1,711,513
816,16,16,1,2,7,1,644,637
816,16,18,1,5,11,1,491,419
816,16,18,1,5,11,1,288,355
816,16,18,1,5,11,1,310,348
816,16,19,1,2,7,1,528,412
816,16,19,1,2,7,1,697,503
816,17,1,1,6,8,1,526,400
816,17,1,1,6,8,1,737,407
816,17,1,1,6,8,1,456,442
816,17,1,1,6,8,1,306,514
816,17,2,1,6,11,1,502,423
816,17,2,1,6,11,1,298,523
816,17,3,1,5,12,1,498,422
816,17,3,1,5,12,1,288,540
816,17,3,1,5,12,1,321,342
816,17,4,1,1,9,1,491,238
816,17,4,1,1,9,1,503,658
816,17,4,1,1,9,1,485,639
816,17,6,1,3,7,1,522,425
816,17,6,1,3,7,1,721,313
816,17,7,1,6,7,1,481,429
816,17,7,1,6,7,1,293,534
816,17,8,1,1,10,1,366,206
816,17,8,1,1,10,1,486,512
816,17,8,1,1,10,1,490,667
816,17,8,1,1,10,1,485,640
816,17,9,1,4,11,1,508,191
816,17,11,1,4,12,1,500,194
816,17,11,1,4,12,1,511,206
816,17,15,1,6,10,1,315,562
816,17,15,1,6,10,1,305,546
816,17,16,1,4,8,1,509,217
816,17,16,1,4,8,1,506,207
816,17,17,1,1,8,1,516,472
816,17,17,1,1,8,1,511,714
816,17,17,1,1,8,1,513,667
816,17,19,1,4,7,1,506,171
816,17,19,1,4,7,1,524,192
816,17,20,1,5,9,1,330,337
816,18,1,2,12,3,1,354,617
816,18,12,2,9,6,1,650,208
816,18,12,2,9,6,1,652,209
816,18,13,2,12,6,1,337,645
816,18,18,2,9,4,1,638,159
816,18,18,2,9,4,1,641,144
816,18,19,2,11,4,1,212,450
816,18,19,2,11,4,1,222,453
816,19,1,2,9,3,1,628,169
816,19,1,2,9,3,1,636,167
816,19,6,2,8,3,1,763,387
816,19,9,2,8,3,1,739,365
816,19,9,2,8,3,1,754,380
816,19,12,2,12,5,1,355,632
816,19,12,2,12,5,1,339,622
816,19,16,2,8,1,1,773,424
816,19,17,2,11,2,1,189,377
816,19,17,2,11,2,1,221,372
816,19,17,2,11,2,1,224,356
816,19,18,2,7,2,1,632,680
816,19,18,2,7,2,1,624,647
816,20,1,1,1,9,1,496,414
816,20,1,1,1,9,1,488,620
816,20,3,1,2,8,1,513,410
816,20,3,1,2,8,1,691,510
816,20,3,1,2,8,1,705,516
816,20,5,1,4,8,1,507,360
816,20,5,1,4,8,1,504,163
816,20,6,1,1,7,1,519,436
816,20,6,1,1,7,1,505,656
816,20,6,1,1,7,1,493,618
816,20,8,1,2,12,1,400,534
816,20,8,1,2,12,1,552,398
816,20,8,1,2,12,1,713,529
816,20,8,1,2,12,1,684,521
816,20,10,1,3,9,1,742,294
816,20,10,1,3,9,1,715,297
816,20,12,1,2,12,1,519,381
816,20,12,1,2,12,1,703,537
816,20,12,1,2,12,1,702,515
816,20,13,1,6,11,1,476,396
816,20,13,1,6,11,1,285,500
816,20,14,1,3,8,1,753,268
816,20,14,1,3,8,1,726,289
816,20,14,1,3,8,1,717,286
816,20,15,1,3,11,1,738,269
816,20,15,1,3,11,1,724,288
816,20,16,1,2,9,1,740,277
816,20,16,1,2,9,1,726,294
816,20,16,1,2,9,1,687,480
816,20,16,1,2,9,1,711,528
816,20,17,1,3,8,1,770,374
816,20,17,1,3,8,1,525,399
816,20,17,1,3,8,1,744,292
816,20,17,1,3,8,1,728,303
816,20,17,1,3,8,1,709,296
816,20,19,1,2,8,1,794,388
816,20,19,1,2,8,1,528,434
816,20,19,1,2,8,1,708,527
816,21,1,1,5,7,1,468,389
816,21,1,1,5,7,1,289,320
816,21,1,1,5,7,1,306,315
816,21,1,1,5,7,1,291,325
816,21,2,1,6,10,1,365,222
816,21,2,1,6,10,1,330,386
816,21,2,1,6,10,1,295,533
816,21,2,1,6,10,1,285,524
816,21,3,1,4,11,1,216,400
816,21,3,1,4,11,1,486,360
816,21,3,1,4,11,1,485,180
816,21,3,1,4,11,1,498,180
816,21,4,1,2,9,1,516,437
816,21,4,1,2,9,1,700,528
816,21,5,1,6,11,1,482,406
816,21,5,1,6,11,1,307,496
816,21,5,1,6,11,1,288,484
816,21,9,1,2,9,1,615,232
816,21,9,1,2,9,1,680,379
816,21,9,1,2,9,1,690,500
816,21,13,1,1,8,1,477,393
816,21,13,1,1,8,1,476,591
816,21,13,1,1,8,1,477,174
816,21,13,1,1,8,1,491,442
816,21,13,1,1,8,1,492,598
816,21,13,1,1,8,1,472,601
816,21,14,1,2,12,1,500,400
816,21,14,1,2,12,1,682,510
816,21,16,1,3,7,1,579,513
816,21,16,1,3,7,1,494,343
816,21,16,1,3,7,1,693,317
816,21,17,1,1,8,0,495,472
816,21,17,1,1,8,0,484,606
816,21,19,1,2,10,1,507,413
816,21,19,1,2,10,1,672,497
816,21,19,1,2,10,1,675,501
816,21,20,1,3,8,1,681,291
816,21,20,1,3,8,1,685,277
816,21,20,1,3,8,1,677,259
816,22,1,2,7,1,1,603,585
816,22,2,2,10,4,1,363,168
816,22,2,2,10,4,1,355,180
816,22,5,2,7,6,1,618,599
816,22,5,2,7,6,1,571,577
816,22,5,2,7,6,1,622,627
816,22,6,2,10,6,1,354,196
816,22,6,2,10,6,1,429,392
816,22,6,2,10,6,1,356,190
816,22,8,2,8,2,1,769,411
816,22,10,2,12,4,1,371,582
816,22,11,2,7,1,1,501,448
816,22,11,2,7,1,1,636,644
816,22,12,2,8,4,0,754,415
816,22,12,2,8,4,0,765,419
816,22,13,2,10,6,1,354,212
816,22,16,2,8,1,1,797,441
816,22,16,2,8,1,1,786,434
816,22,17,2,7,4,1,641,641
816,22,17,2,7,4,1,618,623
816,22,18,2,9,4,1,622,189
816,22,20,2,8,1,1,756,386
816,23,1,2,8,2,1,744,394
816,23,4,2,11,1,1,212,394
816,23,5,2,10,6,1,352,188
816,23,8,2,7,2,1,622,597
816,23,8,2,7,2,1,629,636
816,23,10,2,9,3,1,602,126
816,23,10,2,9,3,1,614,131
816,23,11,2,12,4,1,329,591
816,23,11,2,12,4,1,348,617
816,23,12,2,8,4,1,775,401
816,23,18,2,11,5,1,225,398
816,23,18,2,11,5,1,233,393
816,24,1,1,5,9,1,602,205
816,24,1,1,5,9,1,314,380
816,24,1,1,5,9,1,279,334
816,24,9,1,3,8,1,729,319
816,24,9,1,3,8,1,697,323
816,24,10,1,5,10,1,296,318
816,24,10,1,5,10,1,303,307
816,24,13,1,2,12,1,369,624
816,24,13,1,2,12,1,539,425
816,24,13,1,2,12,1,701,553
816,24,13,1,2,12,1,678,530
816,24,14,1,1,11,1,484,408
816,24,14,1,1,11,1,515,647
816,24,14,1,1,11,1,495,621
816,24,14,1,1,11,1,483,600
816,24,15,1,1,10,1,485,372
816,24,15,1,1,10,1,576,529
816,24,15,1,1,10,1,497,639
816,24,15,1,1,10,1,481,623
816,24,17,1,4,12,1,491,378
816,24,17,1,4,12,1,491,171
816,24,18,1,2,12,1,456,439
816,24,18,1,2,12,1,509,414
816,24,18,1,2,12,1,725,538
816,24,18,1,2,12,1,707,537
816,24,18,1,2,12,1,697,535
816,24,19,1,6,8,1,744,389
816,24,19,1,6,8,1,470,444
816,24,19,1,6,8,1,292,537
816,25,5,1,4,8,1,779,368
816,25,5,1,4,8,1,756,372
816,25,5,1,4,8,1,461,344
816,25,5,1,4,8,1,478,335
816,25,5,1,4,8,1,492,183
816,25,6,1,1,12,0,484,434
816,25,6,1,1,12,0,491,680
816,25,6,1,1,12,0,490,625
816,25,11,1,5,10,1,267,297
816,25,11,1,5,10,1,292,295
816,25,12,1,4,9,1,631,189
816,25,12,1,4,9,1,501,189
816,25,13,1,6,12,1,368,601
816,25,13,1,6,12,1,429,451
816,25,13,1,6,12,1,295,486
816,25,13,1,6,12,1,486,398
816,25,15,1,4,12,1,493,190
816,25,16,1,5,12,1,498,180
816,25,16,1,5,12,1,311,271
816,25,16,1,5,12,1,315,298
816,26,1,2,7,6,1,623,600
816,26,2,2,8,1,1,763,405
816,26,2,2,8,1,1,754,399
816,26,3,2,11,1,1,483,384
816,26,3,2,11,1,1,473,621
816,26,3,2,11,1,1,481,605
816,26,3,2,11,1,1,232,376
816,26,4,2,8,3,1,783,410
816,26,4,2,8,3,1,769,415
816,26,5,2,11,1,1,221,401
816,26,6,2,12,1,1,364,590
816,26,6,2,12,1,1,356,606
816,26,7,2,8,3,1,772,396
816,26,11,2,10,4,1,362,225
816,26,12,2,7,3,1,651,621
816,26,12,2,7,3,1,634,621
816,26,13,2,9,3,1,614,184
816,26,13,2,9,3,1,635,199
816,26,16,2,12,1,1,381,614
816,26,16,2,12,1,1,370,621
816,26,18,2,12,1,1,375,615
816,26,18,2,12,1,1,363,616
816,26,19,2,9,6,1,638,200
816,27,1,2,12,4,1,360,551
816,27,1,2,12,4,1,336,563
816,27,2,2,11,4,1,224,344
816,27,4,2,11,5,1,236,368
816,27,5,2,12,2,1,334,625
816,27,5,2,12,2,1,351,602
816,27,7,2,7,5,1,646,638
816,27,7,2,7,5,1,622,613
816,27,8,2,8,6,1,778,412
816,27,9,2,11,3,1,241,381
816,27,10,2,10,5,1,372,202
816,27,14,2,11,3,1,237,382
816,27,15,2,7,2,1,650,636
816,27,17,2,9,3,0,661,228
816,27,19,2,8,5,1,787,441
816,27,19,2,8,5,1,768,436
816,27,20,2,8,4,1,766,427
816,28,3,1,2,11,1,510,391
816,28,3,1,2,11,1,696,496
816,28,6,1,2,12,1,511,409
816,28,6,1,2,12,1,713,540
816,28,6,1,2,12,1,697,520
816,28,7,1,6,10,1,484,421
816,28,7,1,6,10,1,297,505
816,28,9,1,3,12,1,524,416
816,28,9,1,3,12,1,709,333
816,28,9,1,3,12,1,730,339
816,28,10,1,2,9,1,667,233
816,28,10,1,2,9,1,535,485
816,28,10,1,2,9,1,716,541
816,28,10,1,2,9,1,517,422
816,28,11,1,6,8,1,764,424
816,28,11,1,6,8,1,488,420
816,28,11,1,6,8,1,299,522
816,28,11,1,6,8,1,479,429
816,28,14,1,4,12,1,478,356
816,28,14,1,4,12,1,491,205
816,29,1,1,4,11,1,500,191
816,29,1,1,4,11,1,489,180
816,29,4,1,3,11,1,481,172
816,29,4,1,3,11,1,558,422
816,29,4,1,3,11,1,726,271
816,29,4,1,3,11,1,703,286
816,29,7,1,3,7,1,630,683
816,29,7,1,3,7,1,490,691
816,29,7,1,3,7,1,500,395
816,29,7,1,3,7,1,712,304
816,29,11,1,6,12,1,460,392
816,29,11,1,6,12,1,257,497
816,29,11,1,6,12,1,280,498
816,29,12,1,2,11,1,473,386
816,29,12,1,2,11,1,496,395
816,29,12,1,2,11,1,680,505
816,29,13,1,2,7,1,504,400
816,29,13,1,2,7,1,683,502
816,29,14,1,2,10,1,514,407
816,29,14,1,2,10,1,697,515
816,30,1,2,11,3,1,248,398
816,30,1,2,11,3,1,588,349
816,30,1,2,11,3,1,720,289
816,30,1,2,11,3,1,709,293
816,30,1,2,11,3,1,682,278
816,30,1,2,11,3,1,396,357
816,30,1,2,11,3,1,227,365
816,30,1,2,11,3,1,215,374
816,30,2,2,10,3,1,695,272
816,30,2,2,10,3,1,366,180
816,30,2,2,10,3,1,352,189
816,30,5,2,12,6,1,366,660
816,30,5,2,12,6,1,349,646
816,30,8,2,12,1,1,364,624
816,30,9,2,12,4,1,348,620
816,30,10,2,8,1,1,778,383
816,30,10,2,8,1,1,789,406
816,30,13,2,7,6,1,661,638
816,30,18,2,12,2,1,356,588
816,30,18,2,12,2,1,365,626
816,30,20,2,7,2,1,640,674
816,30,20,2,7,2,1,638,661
816,31,4,2,7,1,1,634,638
816,31,5,2,9,6,1,664,176
816,31,5,2,9,6,1,652,172
816,31,6,2,8,4,1,812,369
816,31,6,2,8,4,1,798,385
816,31,8,2,10,3,1,358,173
816,31,9,2,9,5,1,644,124
816,31,9,2,9,5,1,650,155
816,31,10,2,12,3,1,354,644
816,31,13,2,8,3,1,777,378
816,31,15,2,8,6,1,769,390
816,31,16,2,8,3,1,777,392
816,31,18,2,7,3,1,633,677
816,31,18,2,7,3,1,651,666
816,31,19,2,10,4,1,360,214
816,31,19,2,10,4,1,369,208
816,31,20,2,11,3,1,221,414
816,32,1,1,2,11,1,513,422
816,32,1,1,2,11,1,704,297
816,32,1,1,2,11,1,683,497
816,32,1,1,2,11,1,694,469
816,32,2,1,4,10,1,490,136
816,32,3,1,3,11,1,219,384
816,32,3,1,3,11,1,533,388
816,32,3,1,3,11,1,699,304
816,32,3,1,3,11,1,712,297
816,32,4,1,2,9,1,713,284
816,32,4,1,2,9,1,624,435
816,32,4,1,2,9,1,715,526
816,32,5,1,1,8,1,504,427
816,32,5,1,1,8,1,511,630
816,32,6,1,1,11,1,497,426
816,32,6,1,1,11,1,506,677
816,32,8,1,3,12,1,386,642
816,32,8,1,3,12,1,600,336
816,32,8,1,3,12,1,722,301
816,32,10,1,3,12,1,526,405
816,32,10,1,3,12,1,734,302
816,32,10,1,3,12,1,715,305
816,32,15,1,5,12,1,489,420
816,32,15,1,5,12,1,321,320
816,32,15,1,5,12,1,310,325
816,32,16,1,5,7,1,316,338
816,32,16,1,5,7,1,314,325
816,32,17,1,3,7,1,525,421
816,32,17,1,3,7,1,719,325
817,1,1,2,12,1,1,549,374
817,1,1,2,12,1,1,440,596
817,1,1,2,12,1,1,490,482
817,1,1,2,12,1,1,536,446
817,1,1,2,12,1,1,394,630
817,1,1,2,12,1,1,393,647
817,1,6,2,9,2,1,677,186
817,1,6,2,9,2,1,697,136
817,1,6,2,9,2,1,692,146
817,1,8,2,9,1,1,674,176
817,1,8,2,9,1,1,700,130
817,1,8,2,9,1,1,691,153
817,1,9,2,8,5,1,854,395
817,1,9,2,8,5,1,844,385
817,1,10,2,12,5,1,391,632
817,1,10,2,12,5,1,399,626
817,1,11,2,12,2,1,385,621
817,1,11,2,12,2,1,403,618
817,1,13,2,7,2,1,690,587
817,1,13,2,7,2,1,695,615
817,1,14,2,9,1,1,675,171
817,1,14,2,9,1,1,710,120
817,1,14,2,9,1,1,702,139
817,1,16,2,12,3,1,413,568
817,1,16,2,12,3,1,417,596
817,1,17,2,8,5,1,833,391
817,1,17,2,8,5,1,835,375
817,1,17,2,8,5,1,821,374
817,1,20,2,8,2,1,836,371
817,2,2,1,3,8,0,568,339
817,2,2,1,3,8,0,805,357
817,2,2,1,3,8,0,816,369
817,2,2,1,3,8,0,565,371
817,2,6,1,3,8,1,596,334
817,2,6,1,3,8,1,762,269
817,2,6,1,3,8,1,577,365
817,2,7,1,6,10,1,459,210
817,2,7,1,6,10,1,429,158
817,2,7,1,6,10,1,414,153
817,2,9,1,1,7,1,563,401
817,2,9,1,1,7,1,549,594
817,2,9,1,1,7,1,554,617
817,2,11,1,1,11,0,367,371
817,2,11,1,1,11,0,303,378
817,2,11,1,1,11,0,502,431
817,2,11,1,1,11,0,300,379
817,2,11,1,1,11,0,281,379
817,2,11,1,1,11,0,553,428
817,2,11,1,1,11,0,549,608
817,2,13,1,4,7,0,554,357
817,2,13,1,4,7,0,560,234
817,2,13,1,4,7,0,561,167
817,2,14,1,1,11,1,496,365
817,2,14,1,1,11,1,542,401
817,2,14,1,1,11,1,570,619
817,2,14,1,1,11,1,557,623
817,2,15,1,3,11,1,588,404
817,2,15,1,3,11,1,722,307
817,2,15,1,3,11,1,768,294
817,2,15,1,3,11,1,577,384
817,2,18,1,4,7,1,554,360
817,2,18,1,4,7,1,558,221
817,2,18,1,4,7,1,559,154
817,2,19,1,5,9,1,525,355
817,2,19,1,5,9,1,346,279
817,2,19,1,5,9,1,357,274
817,2,20,1,4,12,1,551,355
817,2,20,1,4,12,1,559,203
817,2,20,1,4,12,1,556,156
817,3,1,1,3,10,0,422,227
817,3,1,1,3,10,0,399,185
817,3,1,1,3,10,0,523,338
817,3,1,1,3,10,0,493,365
817,3,1,1,3,10,0,684,280
817,3,1,1,3,10,0,690,262
817,3,2,1,5,7,1,482,350
817,3,2,1,5,7,1,344,296
817,3,2,1,5,7,1,295,262
817,3,3,1,4,11,1,428,339
817,3,3,1,4,11,1,473,334
817,3,3,1,4,11,1,508,164
817,3,3,1,4,11,1,503,149
817,3,4,1,3,12,1,510,365
817,3,4,1,3,12,1,677,260
817,3,4,1,3,12,1,709,257
817,3,6,1,2,9,1,562,284
817,3,6,1,2,9,1,677,287
817,3,6,1,2,9,1,673,479
817,3,6,1,2,9,1,690,492
817,3,8,1,3,9,1,519,353
817,3,8,1,3,9,1,697,270
817,3,10,1,3,12,1,639,301
817,3,10,1,3,12,1,710,262
817,3,11,1,6,10,1,500,353
817,3,11,1,6,10,1,474,373
817,3,11,1,6,10,1,471,537
817,3,11,1,6,10,1,271,528
817,3,11,1,6,10,1,276,506
817,3,12,1,5,8,1,489,365
817,3,12,1,5,8,1,325,290
817,3,12,1,5,8,1,303,270
817,3,12,1,5,8,1,489,355
817,3,15,1,3,10,1,515,367
817,3,15,1,3,10,1,700,280
817,3,15,1,3,10,1,709,277
817,3,17,1,3,12,1,347,646
817,3,17,1,3,12,1,369,598
817,3,17,1,3,12,1,481,430
817,3,17,1,3,12,1,504,390
817,3,17,1,3,12,1,527,363
817,3,17,1,3,12,1,698,481
817,3,18,1,4,10,1,508,340
817,3,18,1,4,10,1,520,191
817,3,18,1,4,10,1,516,165
817,3,19,1,6,11,1,429,402
817,3,19,1,6,11,1,285,524
817,3,19,1,6,11,1,372,467
817,4,1,2,11,1,1,206,394
817,4,1,2,11,1,1,219,393
817,4,4,2,7,5,1,619,605
817,4,5,2,11,3,1,213,415
817,4,5,2,11,3,1,209,393
817,4,7,2,8,2,1,817,390
817,4,7,2,8,2,1,792,395
817,4,9,2,11,1,1,208,388
817,4,9,2,11,1,1,216,382
817,4,10,2,11,1,1,210,368
817,4,11,2,10,4,1,352,222
817,4,11,2,10,4,1,367,146
817,4,13,2,7,3,1,628,608
817,4,15,2,8,5,1,769,394
817,4,16,2,11,2,1,298,398
817,4,16,2,11,2,1,263,405
817,4,16,2,11,2,1,215,404
817,4,17,2,9,3,1,587,221
817,4,17,2,9,3,1,649,165
817,4,19,2,10,4,1,382,218
817,4,19,2,10,4,1,360,163
817,4,20,2,7,1,1,662,639
817,4,20,2,7,1,1,638,642
817,4,20,2,7,1,1,631,634
817,5,1,2,9,5,1,655,217
817,5,1,2,9,5,1,683,165
817,5,4,2,11,2,1,228,387
817,5,4,2,11,2,1,248,388
817,5,5,2,11,6,1,241,372
817,5,5,2,11,6,1,254,382
817,5,6,2,9,1,1,622,211
817,5,6,2,9,1,1,658,147
817,5,6,2,9,1,1,666,154
817,5,8,2,9,3,1,652,167
817,5,9,2,9,6,1,643,175
817,5,9,2,9,6,1,670,148
817,5,10,2,11,6,1,258,368
817,5,10,2,11,6,1,256,382
817,5,12,2,10,4,1,408,162
817,5,12,2,10,4,1,386,144
817,5,14,2,12,2,1,392,620
817,5,15,2,8,4,1,774,388
817,5,15,2,8,4,1,791,371
817,5,16,2,12,1,1,401,623
817,5,16,2,12,1,1,387,615
817,5,17,2,10,2,1,527,285
817,5,17,2,10,2,1,406,150
817,5,17,2,10,2,1,392,147
817,5,20,2,8,5,1,785,393
817,6,2,1,4,8,1,518,355
817,6,2,1,4,8,1,499,141
817,6,2,1,4,8,1,511,152
817,6,3,1,6,8,1,498,393
817,6,3,1,6,8,1,314,534
817,6,3,1,6,8,1,303,500
817,6,3,1,6,8,1,308,484
817,6,4,1,5,10,1,486,373
817,6,4,1,5,10,1,312,294
817,6,4,1,5,10,1,316,271
817,6,5,1,1,12,1,517,394
817,6,5,1,1,12,1,513,596
817,6,5,1,1,12,1,513,603
817,6,6,1,1,9,1,540,548
817,6,6,1,1,9,1,507,616
817,6,6,1,1,9,1,511,609
817,6,8,1,5,10,1,337,288
817,6,8,1,5,10,1,318,285
817,6,11,1,2,8,1,521,389
817,6,11,1,2,8,1,711,513
817,6,11,1,2,8,1,708,506
817,6,12,1,4,7,1,656,614
817,6,12,1,4,7,1,509,303
817,6,12,1,4,7,1,507,332
817,6,12,1,4,7,1,509,174
817,6,13,1,5,11,1,334,281
817,6,13,1,5,11,1,311,283
817,6,14,1,2,7,0,626,589
817,6,14,1,2,7,0,644,627
817,6,14,1,2,7,0,521,401
817,6,14,1,2,7,0,684,471
817,6,14,1,2,7,0,709,489
817,6,14,1,2,7,0,533,392
817,6,16,1,2,11,1,702,508
817,6,16,1,2,11,1,708,500
817,6,16,1,2,11,1,511,366
817,6,17,1,2,8,1,769,391
817,6,17,1,2,8,1,721,480
817,6,17,1,2,8,1,716,497
817,6,17,1,2,8,1,534,397
817,6,20,1,6,10,1,506,396
817,6,20,1,6,10,1,329,477
817,6,20,1,6,10,1,314,493
817,6,20,1,6,10,1,484,407
817,7,2,1,2,11,1,525,372
817,7,2,1,2,11,1,704,473
817,7,2,1,2,11,1,719,475
817,7,2,1,2,11,1,543,395
817,7,3,1,2,8,1,739,370
817,7,3,1,2,8,1,784,375
817,7,3,1,2,8,1,727,487
817,7,3,1,2,8,1,554,402
817,7,9,1,2,9,1,535,388
817,7,9,1,2,9,1,711,492
817,7,9,1,2,9,1,547,413
817,7,10,1,5,10,1,512,376
817,7,10,1,5,10,1,341,297
