ID,Block,Trial,Task,Accuracy,RT
802,18,3,2,1,645.893
802,18,4,2,1,623.844
802,18,5,2,1,540.45
802,18,6,2,1,425.188
802,18,7,2,0,430.347
802,18,8,2,1,751.659
802,18,9,2,1,630.869
802,18,10,2,1,806.122
802,18,11,2,1,599.681
802,18,12,2,1,607.119
802,18,13,2,1,659.078
802,18,14,2,1,695.81
802,18,15,2,1,756.261
802,18,16,2,1,566.408
802,18,17,2,1,582.609
802,18,18,2,1,627.26
802,18,19,2,1,666.603
802,18,20,2,1,689.665
802,19,1,2,1,1095.24
802,19,2,2,1,816.31
802,19,3,2,1,596.465
802,19,4,2,1,635.286
802,19,5,2,1,602.17
802,19,6,2,1,709.014
802,19,7,2,1,664.52
802,19,8,2,1,687.709
802,19,9,2,1,628.178
802,19,10,2,1,651.515
802,19,11,2,1,584.124
802,19,12,2,1,639.37
802,19,13,2,1,665.294
802,19,14,2,1,733.925
802,19,15,2,1,630.781
802,19,16,2,1,797.985
802,19,17,2,1,895.508
802,19,18,2,1,631.983
802,19,19,2,1,835.849
802,19,20,2,1,637.083
802,20,1,1,1,829.179
802,20,2,1,1,780.065
802,20,3,1,1,1128.35
802,20,4,1,1,819.991
802,20,5,1,1,1512.37
802,20,6,1,1,1197.79
802,20,7,1,1,862.536
802,20,8,1,1,885.314
802,20,9,1,1,1198.78
802,20,10,1,1,909.092
802,20,11,1,1,1371.69
802,20,12,1,1,846.917
802,20,13,1,1,892.822
802,20,14,1,1,947.524
802,20,15,1,1,1150.39
802,20,16,1,1,883.873
802,20,17,1,1,891.374
802,20,18,1,1,860.713
802,20,19,1,1,1832.93
802,20,20,1,1,853.383
802,21,1,1,1,801.379
802,21,2,1,1,832.326
802,21,3,1,1,727.313
802,21,4,1,1,683.593
802,21,5,1,1,733.493
802,21,6,1,1,729.875
802,21,7,1,1,982.213
802,21,8,1,1,962.295
802,21,9,1,1,1041.61
802,21,10,1,1,1338.64
802,21,11,1,1,765.826
802,21,12,1,1,1067.93
802,21,13,1,1,898.264
802,21,14,1,1,1813.86
802,21,15,1,1,792.657
802,21,16,1,1,751.616
802,21,17,1,1,926.685
802,21,18,1,1,1142.89
802,21,19,1,1,993.78
802,21,20,1,1,882.994
802,22,1,2,1,538.321
802,22,2,2,1,603.553
802,22,3,2,1,821.508
802,22,4,2,1,571.863
802,22,5,2,1,625.239
802,22,6,2,1,768.524
802,22,7,2,1,676.707
802,22,8,2,1,630.601
802,22,9,2,1,669.802
802,22,10,2,1,621.045
802,22,11,2,1,684.278
802,22,12,2,1,696.785
802,22,13,2,1,709.174
802,22,14,2,1,740.417
802,22,15,2,1,827.337
802,22,16,2,1,724.286
802,22,17,2,1,798.631
802,22,18,2,1,992.272
802,22,19,2,1,625.436
802,22,20,2,1,765.131
802,23,1,2,1,745.906
802,23,2,2,1,616.928
802,23,3,2,1,837.561
802,23,4,2,1,535.022
802,23,5,2,1,670.543
802,23,6,2,1,658.228
802,23,7,2,1,702.667
802,23,8,2,1,949.862
802,23,9,2,1,764.394
802,23,10,2,1,648.826
802,23,11,2,1,690.618
802,23,12,2,1,700.381
802,23,13,2,1,719.032
802,23,14,2,1,736.757
802,23,15,2,1,837.081
802,23,16,2,1,627.912
802,23,17,2,1,667.292
802,23,18,2,1,597.102
802,23,19,2,1,631.077
802,23,20,2,1,824.959
802,24,1,1,1,927.593
802,24,2,1,1,755.566
802,24,3,1,1,842.403
802,24,4,1,1,971.852
802,24,5,1,1,932.249
802,24,6,1,1,745.027
802,24,7,1,1,1164.58
802,24,8,1,1,960.125
802,24,9,1,1,841.377
802,24,10,1,1,882.929
802,24,11,1,1,1052.32
802,24,12,1,1,716.483
802,24,13,1,1,923.673
802,24,14,1,1,996.948
802,24,15,1,1,875.571
802,24,16,1,1,1040.41
802,24,17,1,1,854.908
802,24,18,1,1,835.098
802,24,19,1,1,1237.44
802,24,20,1,1,1003.61
802,25,1,1,0,828.474
802,25,2,1,1,1034.57
802,25,3,1,1,803.717
802,25,4,1,1,1015.85
802,25,5,1,1,1157.94
802,25,6,1,1,870.684
802,25,7,1,1,899.6
802,25,8,1,1,828.13
802,25,9,1,1,919.405
802,25,10,1,1,901.821
802,25,11,1,1,705.848
802,25,12,1,1,992.405
802,25,13,1,1,921.3
802,25,14,1,1,1243.39
802,25,15,1,1,916.181
802,25,16,1,1,861.552
802,25,17,1,1,783.701
802,25,18,1,1,1054.66
802,25,19,1,1,943.737
802,25,20,1,1,749.85
802,26,1,2,1,507.977
802,26,2,2,1,811.48
802,26,3,2,1,757.09
802,26,4,2,1,1003.13
802,26,5,2,1,484.366
802,26,6,2,1,809.157
802,26,7,2,1,565.52
802,26,8,2,1,551.655
802,26,9,2,1,673.606
802,26,10,2,1,666.826
802,26,11,2,1,682.576
802,26,12,2,1,700.464
802,26,13,2,1,825.339
802,26,14,2,1,733.212
802,26,15,2,1,913.67
802,26,16,2,1,666.94
802,26,17,2,1,722.217
802,26,18,2,1,838.544
802,26,19,2,1,600.043
802,26,20,2,1,786.098
802,27,1,2,1,888.816
802,27,2,2,1,658.3
802,27,3,2,1,678.827
802,27,4,2,1,816.646
802,27,5,2,1,860.962
802,27,6,2,1,793.146
802,27,7,2,1,700.495
802,27,8,2,1,1256.96
802,27,9,2,1,716.44
802,27,10,2,1,754.477
802,27,11,2,1,761.235
802,27,12,2,1,827.307
802,27,13,2,1,682.12
802,27,14,2,1,651.957
802,27,15,2,1,728.606
802,27,16,2,1,800.224
802,27,17,2,1,667.675
802,27,18,2,1,735.333
802,27,19,2,1,975.045
802,27,20,2,1,668.787
802,28,1,1,1,1169.62
802,28,2,1,1,805.84
802,28,3,1,1,783.487
802,28,4,1,1,963.776
802,28,5,1,1,1047.73
802,28,6,1,1,928.766
802,28,7,1,1,900.733
802,28,8,1,1,843.577
802,28,9,1,1,996.391
802,28,10,1,1,1078.34
802,28,11,1,1,911.214
802,28,12,1,1,1080.62
802,28,13,1,1,1601.52
802,28,14,1,1,977.693
802,28,15,1,1,757.647
802,28,16,1,1,879.264
802,28,17,1,1,920.712
802,28,18,1,1,1136.09
802,28,19,1,1,1035.84
802,28,20,1,1,1046.66
802,29,1,1,1,759.766
802,29,2,1,1,750.792
802,29,3,1,1,765.783
802,29,4,1,1,869.57
802,29,5,1,1,1028.29
802,29,6,1,1,906.856
802,29,7,1,1,748.199
802,29,8,1,1,923.985
802,29,9,1,1,824.012
802,29,10,1,1,1006.76
802,29,11,1,1,682.697
802,29,12,1,1,716.325
802,29,13,1,1,822.186
802,29,14,1,1,826.424
802,29,15,1,1,1157.77
802,29,16,1,1,843.044
802,29,17,1,1,796.543
802,29,18,1,1,850.582
802,29,19,1,1,846.754
802,29,20,1,1,792.586
802,30,1,2,1,1733.79
802,30,2,2,1,600.313
802,30,3,2,1,550.703
802,30,4,2,1,609.949
802,30,5,2,1,607.178
802,30,6,2,1,725.482
802,30,7,2,1,566.335
802,30,8,2,1,656.49
802,30,9,2,1,640.838
802,30,10,2,1,629.924
802,30,11,2,1,908.633
802,30,12,2,1,664.334
802,30,13,2,1,845.593
802,30,14,2,1,953.136
802,30,15,2,1,736.497
802,30,16,2,1,740.797
802,30,17,2,1,633.925
802,30,18,2,1,769.865
802,30,19,2,1,515.437
802,30,20,2,1,517.588
802,31,1,2,1,664.424
802,31,2,2,1,557.045
802,31,3,2,1,607.146
802,31,4,2,1,585.831
802,31,5,2,1,830.598
802,31,6,2,1,652.78
802,31,7,2,1,977.242
802,31,8,2,1,696.374
802,31,9,2,1,644.924
802,31,10,2,1,694.798
802,31,11,2,0,627.218
802,31,12,2,1,708.278
802,31,13,2,1,699.006
802,31,14,2,1,904.051
802,31,15,2,1,598.83
802,31,16,2,1,680.655
802,31,17,2,1,1154.52
802,31,18,2,1,659.493
802,31,19,2,1,711.981
802,31,20,2,1,719.009
802,32,1,1,1,929.916
802,32,2,1,1,782.015
802,32,3,1,1,788.987
802,32,4,1,1,859.848
802,32,5,1,1,1128.09
802,32,6,1,1,816.387
802,32,7,1,1,1245.25
802,32,8,1,1,984.631
802,32,9,1,1,927.053
802,32,10,1,1,1128.65
802,32,11,1,1,1101.98
802,32,12,1,1,1112.61
802,32,13,1,1,1084.21
802,32,14,1,1,1455.28
802,32,15,1,1,1452.62
802,32,16,1,1,1036.11
802,32,17,1,1,882.575
802,32,18,1,1,1579.92
802,32,19,1,1,804.713
802,32,20,1,1,1454.41
803,1,1,2,1,1585.26
803,1,2,2,1,918.67
803,1,3,2,1,1807.9
803,1,4,2,1,1007.58
803,1,5,2,1,856.808
803,1,6,2,1,679.726
803,1,7,2,1,1001.39
803,1,8,2,1,1282.65
803,1,9,2,1,1317.97
803,1,10,2,0,3878.48
803,1,11,2,1,3040.65
803,1,12,2,1,710.527
803,1,13,2,1,773.5
803,1,14,2,1,681.99
803,1,15,2,1,651.697
803,1,16,2,1,1000.38
803,1,17,2,1,777.017
803,1,18,2,1,1053.16
803,1,19,2,1,649.542
803,1,20,2,1,758.141
803,2,1,1,1,2998.73
803,2,2,1,1,2361.46
803,2,3,1,1,1127.96
803,2,4,1,1,955.489
803,2,5,1,1,1028.8
803,2,6,1,1,1395.3
803,2,7,1,1,2403.81
803,2,8,1,1,1268.84
803,2,9,1,0,3410.85
803,2,10,1,1,2385.37
803,2,11,1,1,818.427
803,2,12,1,1,1257.2
803,2,13,1,1,812.577
803,2,14,1,0,2086.4
803,2,15,1,1,1450.58
803,2,16,1,1,1317.42
803,2,17,1,1,997.991
803,2,18,1,1,1767.07
803,2,19,1,1,728.905
803,2,20,1,1,1093.86
803,3,1,1,1,5931.22
803,3,2,1,1,1354.19
803,3,3,1,1,995.253
803,3,4,1,1,1228.33
803,3,5,1,1,866.6
803,3,6,1,1,833.22
803,3,7,1,1,1176.14
803,3,8,1,1,1041
803,3,9,1,1,1146.16
803,3,10,1,1,1219.14
803,3,11,1,1,945.086
803,3,12,1,1,823.926
803,3,13,1,1,1062.79
803,3,14,1,1,1109.12
803,3,15,1,1,840.758
803,3,16,1,1,930.442
803,3,17,1,1,798.266
803,3,18,1,0,949.277
803,3,19,1,1,837.792
803,3,20,1,1,783.414
803,4,1,2,1,917.952
803,4,2,2,1,1015.57
803,4,3,2,1,808.58
803,4,4,2,1,772.798
803,4,5,2,1,713.036
803,4,6,2,1,658.762
803,4,7,2,1,703.784
803,4,8,2,1,678.474
803,4,9,2,1,680.302
803,4,10,2,1,554.173
803,4,11,2,1,657.537
803,4,12,2,1,742.267
803,4,13,2,1,618.543
803,4,14,2,1,657.809
803,4,15,2,1,662.447
803,4,16,2,1,781.503
803,4,17,2,1,644.433
803,4,18,2,1,688.988
803,4,19,2,1,538.774
803,4,20,2,1,663.683
803,5,1,2,1,774.346
803,5,2,2,1,695.782
803,5,3,2,1,614.983
803,5,4,2,1,651.554
803,5,5,2,1,608.086
803,5,6,2,1,636.728
803,5,7,2,1,539.955
803,5,8,2,1,723.438
803,5,9,2,1,652.757
803,5,10,2,1,527.068
803,5,11,2,1,686.538
803,5,12,2,1,736.476
803,5,13,2,1,698.181
803,5,14,2,1,715.837
803,5,15,2,1,560.497
803,5,16,2,1,615.868
803,5,17,2,1,553.892
803,5,18,2,1,630.676
803,5,19,2,1,595.254
803,5,20,2,1,490.591
803,6,1,1,1,1325.81
803,6,2,1,1,875.877
803,6,3,1,1,866.656
803,6,4,1,1,942.769
803,6,5,1,1,1490.77
803,6,6,1,1,891.064
803,6,7,1,1,857.881
803,6,8,1,1,851.43
803,6,9,1,1,876.89
803,6,10,1,1,833.01
803,6,11,1,1,1029.32
803,6,12,1,1,777.12
803,6,13,1,1,730.962
803,6,14,1,1,913.986
803,6,15,1,1,902.104
803,6,16,1,1,722.008
803,6,17,1,1,985.168
803,6,18,1,1,1013.13
803,6,19,1,1,1155.79
803,6,20,1,1,809.892
803,7,1,1,1,1118.51
803,7,2,1,1,786.348
803,7,3,1,1,846.634
803,7,4,1,1,797.481
803,7,5,1,0,996.659
803,7,6,1,1,922.382
803,7,7,1,1,920.972
803,7,8,1,1,887.903
803,7,9,1,1,750.672
803,7,10,1,1,938.88
803,7,11,1,1,1020.41
803,7,12,1,1,661.552
803,7,13,1,1,926.759
803,7,14,1,1,808.807
803,7,15,1,1,818.193
803,7,16,1,1,750.593
803,7,17,1,1,827.13
803,7,18,1,1,887.177
803,7,19,1,1,973.888
803,7,20,1,1,711.4
803,8,1,2,1,901.446
803,8,2,2,1,729.775
803,8,3,2,1,755.369
803,8,4,2,1,679.866
803,8,5,2,1,702.975
803,8,6,2,1,728.822
803,8,7,2,1,663.742
803,8,8,2,1,636.571
803,8,9,2,1,571.705
803,8,10,2,1,619.128
803,8,11,2,1,535.747
803,8,12,2,1,703.389
803,8,13,2,1,769.108
803,8,14,2,1,552.166
803,8,15,2,1,540.962
803,8,16,2,1,625.584
803,8,17,2,1,678.41
803,8,18,2,1,533.566
803,8,19,2,1,629.012
803,8,20,2,1,529.134
803,9,1,2,1,793.81
803,9,2,2,1,1547.57
803,9,3,2,1,573.576
803,9,4,2,1,605.79
803,9,5,2,1,706.477
803,9,6,2,1,579.803
803,9,7,2,1,617.008
803,9,8,2,1,560.489
803,9,9,2,1,735.863
803,9,10,2,1,654.927
803,9,11,2,1,544.849
803,9,12,2,1,674.439
803,9,13,2,1,554.286
803,9,14,2,1,590.937
803,9,15,2,1,619.675
803,9,16,2,1,600.32
803,9,17,2,1,692.986
803,9,18,2,1,518.767
803,9,19,2,1,739.815
803,9,20,2,1,730.729
803,10,1,1,1,1011.06
803,10,2,1,1,868.844
803,10,3,1,1,910.406
803,10,4,1,1,877.173
803,10,5,1,1,1075.95
803,10,6,1,1,919.692
803,10,7,1,1,822.409
803,10,8,1,1,842.725
803,10,9,1,1,793.681
803,10,10,1,1,856.504
803,10,11,1,1,1057.93
803,10,12,1,1,1091.01
803,10,13,1,1,780.352
803,10,14,1,1,933.851
803,10,15,1,1,839.224
803,10,16,1,1,1254.13
803,10,17,1,1,966.835
803,10,18,1,1,813.412
803,10,19,1,1,871.025
803,10,20,1,1,856.652
803,11,1,1,1,855.382
803,11,2,1,1,904.97
803,11,3,1,1,698.398
803,11,4,1,1,785.625
803,11,5,1,1,909.9
803,11,6,1,1,1079.48
803,11,7,1,1,827.166
803,11,8,1,1,975.365
803,11,9,1,1,928.611
803,11,10,1,1,807.453
803,11,11,1,1,864.952
803,11,12,1,1,874.508
803,11,13,1,1,857.227
803,11,14,1,1,730.713
803,11,15,1,1,771.988
803,11,16,1,1,899.546
803,11,17,1,1,799.572
803,11,18,1,1,1099.99
803,11,19,1,1,885.029
803,11,20,1,1,734.538
803,12,1,2,1,663.244
803,12,2,2,1,985.203
803,12,3,2,1,669.136
803,12,4,2,1,585.854
803,12,5,2,1,702.413
803,12,6,2,1,618.253
803,12,7,2,1,734.928
803,12,8,2,1,681.239
803,12,9,2,1,653.955
803,12,10,2,1,735.841
803,12,11,2,1,958.814
803,12,12,2,1,701.511
803,12,13,2,1,698.039
803,12,14,2,1,910.444
803,12,15,2,1,672.073
803,12,16,2,1,663.03
803,12,17,2,1,672.946
803,12,18,2,1,621.506
803,12,19,2,1,588.89
803,12,20,2,1,689.612
803,13,1,2,1,818.733
803,13,2,2,1,668.258
803,13,3,2,1,632.836
803,13,4,2,1,565.645
803,13,5,2,1,607.476
803,13,6,2,1,497.407
803,13,7,2,1,617.061
803,13,8,2,1,584.458
803,13,9,2,1,594.525
803,13,10,2,1,439.142
803,13,11,2,1,630.816
803,13,12,2,1,507.446
803,13,13,2,1,752.391
803,13,14,2,1,564.71
803,13,15,2,1,539.585
803,13,16,2,1,744.922
803,13,17,2,1,658.745
803,13,18,2,1,948.623
803,13,19,2,1,472.024
803,13,20,2,1,464.187
803,14,1,1,1,840.05
803,14,2,1,1,774.975
803,14,3,1,1,704.759
803,14,4,1,1,817.885
803,14,5,1,1,1286.83
803,14,6,1,1,1004.77
803,14,7,1,1,1109.96
803,14,8,1,1,758.9
803,14,9,1,1,1430.01
803,14,10,1,1,909.827
803,14,11,1,1,917.265
803,14,12,1,1,811.883
803,14,13,1,1,709.446
803,14,14,1,1,764.593
803,14,15,1,1,707.629
803,14,16,1,1,1296.1
803,14,17,1,1,856.849
803,14,18,1,1,1194.2
803,14,19,1,0,765.776
803,14,20,1,1,726.769
803,15,1,1,1,837.643
803,15,2,1,1,793.97
803,15,3,1,1,1070.23
803,15,4,1,1,738.011
803,15,5,1,1,843.813
803,15,6,1,1,786.709
803,15,7,1,1,820.324
803,15,8,1,1,805.898
803,15,9,1,1,644.874
803,15,10,1,1,857.543
803,15,11,1,1,834.411
803,15,12,1,1,825.87
803,15,13,1,1,795.438
803,15,14,1,1,895.84
803,15,15,1,1,881.238
803,15,16,1,1,781.549
803,15,17,1,1,743.066
803,15,18,1,1,899.486
803,15,19,1,1,1026.25
803,15,20,1,1,854.308
803,16,1,2,1,640.137
803,16,2,2,1,703.423
803,16,3,2,1,745.276
803,16,4,2,1,797.632
803,16,5,2,1,1401.98
803,16,6,2,1,751.807
803,16,7,2,1,620.282
803,16,8,2,1,693.659
803,16,9,2,1,653.337
803,16,10,2,1,575.286
803,16,11,2,1,640.778
803,16,12,2,1,592.03
803,16,13,2,1,797.294
803,16,14,2,1,737.716
803,16,15,2,1,699.289
803,16,16,2,1,645.216
803,16,17,2,1,740.44
803,16,18,2,1,568.839
803,16,19,2,1,418.901
803,16,20,2,1,517.248
803,17,1,2,1,629.088
803,17,2,2,1,705.674
803,17,3,2,1,694.12
803,17,4,2,1,680.052
803,17,5,2,1,588.493
803,17,6,2,1,561.252
803,17,7,2,1,510.061
803,17,8,2,1,658.946
803,17,9,2,1,546.187
803,17,10,2,1,566.977
803,17,11,2,1,638.442
803,17,12,2,1,539.088
803,17,13,2,1,615.717
803,17,14,2,1,649.856
803,17,15,2,1,553.19
803,17,16,2,1,661.784
803,17,17,2,1,671.697
803,17,18,2,1,404.409
803,17,19,2,1,732.136
803,17,20,2,1,565.8
803,18,1,1,1,871.925
803,18,2,1,1,788.135
803,18,3,1,1,935.744
803,18,4,1,1,745.76
803,18,5,1,1,886.225
803,18,6,1,1,1154.35
803,18,7,1,1,717.957
803,18,8,1,1,1013.27
803,18,9,1,1,798.279
803,18,10,1,1,818.659
803,18,11,1,1,966.809
803,18,12,1,1,744.001
803,18,13,1,1,924.42
803,18,14,1,0,638.015
803,18,15,1,1,847.042
803,18,16,1,1,936.53
803,18,17,1,1,737.97
803,18,18,1,1,704.917
803,18,19,1,1,901.657
803,18,20,1,1,759.042
803,19,1,1,1,878.002
803,19,2,1,1,866.165
803,19,3,1,1,827.781
803,19,4,1,1,1016.07
803,19,5,1,1,761.155
803,19,6,1,1,832.272
803,19,7,1,1,884.473
803,19,8,1,1,627.244
803,19,9,1,1,701.183
803,19,10,1,1,751.074
803,19,11,1,1,715.538
803,19,12,1,1,917.31
803,19,13,1,1,817.465
803,19,14,1,1,816.285
803,19,15,1,1,706.004
803,19,16,1,1,707.712
803,19,17,1,1,885.56
803,19,18,1,1,966.954
803,19,19,1,1,648.314
803,19,20,1,1,634.238
803,20,1,2,1,1800.45
803,20,2,2,1,557.572
803,20,3,2,1,642.288
803,20,4,2,1,641.706
803,20,5,2,1,494.155
803,20,6,2,1,717.749
803,20,7,2,1,546.302
803,20,8,2,1,623.05
803,20,9,2,1,737.078
803,20,10,2,1,666.674
803,20,11,2,1,631.334
803,20,12,2,1,467.923
803,20,13,2,1,438.214
803,20,14,2,1,379.4
803,20,15,2,1,885.749
803,20,16,2,1,588.668
803,20,17,2,1,574.635
803,20,18,2,1,696.661
803,20,19,2,1,717.194
803,20,20,2,1,617.616
803,21,1,2,1,680.099
803,21,2,2,1,511.165
803,21,3,2,1,560.855
803,21,4,2,1,624.846
803,21,5,2,1,610.759
803,21,6,2,1,498.357
803,21,7,2,1,513.675
803,21,8,2,1,550.569
803,21,9,2,1,515.35
803,21,10,2,1,552.305
803,21,11,2,1,757.034
803,21,12,2,1,521.364
803,21,13,2,1,411.731
803,21,14,2,1,683.166
803,21,15,2,1,621.027
803,21,16,2,1,585.766
803,21,17,2,1,544.955
803,21,18,2,1,600.488
803,21,19,2,1,634.476
803,21,20,2,1,708.402
803,22,1,1,1,1037.69
803,22,2,1,1,694.75
803,22,3,1,1,632.634
803,22,4,1,1,655.975
803,22,5,1,1,809.908
803,22,6,1,1,829.919
803,22,7,1,1,726.78
803,22,8,1,1,753.27
803,22,9,1,1,848.356
803,22,10,1,1,724.508
803,22,11,1,1,672.863
803,22,12,1,1,818.726
803,22,13,1,1,799
803,22,14,1,1,832.561
803,22,15,1,1,730.067
803,22,16,1,1,899.953
803,22,17,1,1,882.55
803,22,18,1,1,929.12
803,22,19,1,1,861.269
803,22,20,1,1,801.488
803,23,1,1,1,850.54
803,23,2,1,1,820.098
803,23,3,1,1,1120.34
803,23,4,1,1,737.261
803,23,5,1,1,781.695
803,23,6,1,1,860.67
803,23,7,1,1,688.923
803,23,8,1,0,801.997
803,23,9,1,1,840.72
803,23,10,1,1,802.251
803,23,11,1,1,918.581
803,23,12,1,1,831.937
803,23,13,1,1,918.719
803,23,14,1,1,1040.31
803,23,15,1,1,649.461
803,23,16,1,1,701.82
803,23,17,1,1,1020.74
803,23,18,1,1,755.449
803,23,19,1,1,754.388
803,23,20,1,1,689.582
803,24,1,2,1,725.405
803,24,2,2,1,585.96
803,24,3,2,1,593.219
803,24,4,2,1,520.541
803,24,5,2,1,578.222
803,24,6,2,1,530.079
803,24,7,2,1,556.329
803,24,8,2,1,518.316
803,24,9,2,1,528.475
803,24,10,2,1,546.595
803,24,11,2,1,618.081
803,24,12,2,1,798.74
803,24,13,2,1,592.26
803,24,14,2,1,607.581
803,24,15,2,1,676.216
803,24,16,2,1,590.009
803,24,17,2,1,661.514
803,24,18,2,1,977.918
803,24,19,2,1,525.833
803,24,20,2,1,624.11
803,25,1,2,1,569.992
803,25,2,2,1,718.82
803,25,3,2,1,632.533
803,25,4,2,1,575.745
803,25,5,2,1,676.479
803,25,6,2,1,619.622
803,25,7,2,1,552.277
803,25,8,2,1,578.363
803,25,9,2,1,545.659
803,25,10,2,1,481.256
803,25,11,2,1,555.344
803,25,12,2,1,549.628
803,25,13,2,1,508.823
803,25,14,2,1,692.372
803,25,15,2,1,550.192
803,25,16,2,1,432.216
803,25,17,2,1,439.834
803,25,18,2,1,556.776
803,25,19,2,1,599.01
803,25,20,2,1,520.9
803,26,1,1,1,710.235
803,26,2,1,1,637.379
803,26,3,1,1,687.222
803,26,4,1,1,1265.1
803,26,5,1,1,871.029
803,26,6,1,0,853.858
803,26,7,1,1,809.19
803,26,8,1,1,924.868
803,26,9,1,1,910.993
803,26,10,1,1,885.614
803,26,11,1,1,641.694
803,26,12,1,1,915.663
803,26,13,1,1,789.231
803,26,14,1,1,819.987
803,26,15,1,1,730.855
803,26,16,1,1,719.063
803,26,17,1,1,798.485
803,26,18,1,1,823.907
803,26,19,1,1,838.736
803,26,20,1,1,760.347
803,27,1,1,1,797.496
803,27,2,1,1,711.071
803,27,3,1,1,1086.18
803,27,4,1,1,791.136
803,27,5,1,1,942.1
803,27,6,1,1,890.109
803,27,7,1,1,902.201
803,27,8,1,1,892.939
803,27,9,1,1,805.755
803,27,10,1,1,770.626
803,27,11,1,1,782.952
803,27,12,1,1,845.321
803,27,13,1,1,1135.26
803,27,14,1,1,829.618
803,27,15,1,1,780.366
803,27,16,1,1,856.189
803,27,17,1,1,911.641
803,27,18,1,0,678.239
803,27,19,1,1,859.917
803,27,20,1,1,1224.72
803,28,1,2,1,789.925
803,28,2,2,1,532.643
803,28,3,2,1,529.368
803,28,4,2,1,582.313
803,28,5,2,1,634.899
803,28,6,2,1,684.766
803,28,7,2,1,537.252
803,28,8,2,1,502.088
803,28,9,2,1,645.548
803,28,10,2,1,490.111
803,28,11,2,1,599.132
803,28,12,2,1,544.947
803,28,13,2,1,669.757
803,28,14,2,1,828.969
803,28,15,2,1,643.812
803,28,16,2,1,607.787
803,28,17,2,1,621.103
803,28,18,2,1,660.22
803,28,19,2,1,480.876
803,28,20,2,1,675.046
803,29,1,2,1,605.755
803,29,2,2,1,503.783
803,29,3,2,1,607.35
803,29,4,2,1,601.329
803,29,5,2,1,563.235
803,29,6,2,1,573.275
803,29,7,2,1,674.126
803,29,8,2,1,513.232
803,29,9,2,1,459.422
803,29,10,2,1,632.229
803,29,11,2,1,655.626
803,29,12,2,1,657.448
803,29,13,2,1,638.113
803,29,14,2,1,503.945
803,29,15,2,1,535.612
803,29,16,2,1,748.182
803,29,17,2,1,515.321
803,29,18,2,1,589.422
803,29,19,2,1,644.747
803,29,20,2,1,569.201
803,30,1,1,1,784.324
803,30,2,1,1,815.834
803,30,3,1,1,804.106
803,30,4,1,1,837.663
803,30,5,1,1,1055.25
803,30,6,1,1,930.983
803,30,7,1,1,692.279
803,30,8,1,1,749.623
803,30,9,1,1,799.691
803,30,10,1,1,841.343
803,30,11,1,1,794.938
803,30,12,1,1,889.851
803,30,13,1,1,709.89
803,30,14,1,1,871.584
803,30,15,1,1,902.548
803,30,16,1,1,997.351
803,30,17,1,1,790.269
803,30,18,1,1,725.371
803,30,19,1,1,775.016
803,30,20,1,1,811.41
803,31,1,1,1,816.378
803,31,2,1,1,799.237
803,31,3,1,1,755.478
803,31,4,1,1,813.193
803,31,5,1,1,813.84
803,31,6,1,1,826.033
803,31,7,1,1,768.912
803,31,8,1,1,789.198
803,31,9,1,1,836.165
803,31,10,1,1,821.65
803,31,11,1,1,740.554
803,31,12,1,1,739.534
803,31,13,1,1,720.096
803,31,14,1,1,649.765
803,31,15,1,1,750.263
803,31,16,1,1,829.328
803,31,17,1,1,708.187
803,31,18,1,1,731.301
803,31,19,1,1,711.729
803,31,20,1,1,790.889
803,32,1,2,1,496.608
803,32,2,2,1,560.08
803,32,3,2,1,522.14
803,32,4,2,1,635.72
803,32,5,2,1,523.02
803,32,6,2,1,637.049
803,32,7,2,1,559.69
803,32,8,2,1,564.297
803,32,9,2,1,598.35
803,32,10,2,1,632.479
803,32,11,2,1,546.283
803,32,12,2,1,665.712
803,32,13,2,1,576.906
803,32,14,2,1,613.595
803,32,15,2,1,626.255
803,32,16,2,1,793.809
803,32,17,2,1,568.489
803,32,18,2,0,581.161
803,32,19,2,1,574.76
803,32,20,2,1,659.176
804,1,1,1,1,1777.91
804,1,2,1,1,1364.15
804,1,3,1,1,1828.73
804,1,4,1,1,1057.69
804,1,5,1,1,872.021
804,1,6,1,1,822.886
804,1,7,1,1,891.22
804,1,8,1,0,1799.27
804,1,9,1,1,941.574
804,1,10,1,1,1089.28
804,1,11,1,1,837.071
804,1,12,1,1,1494.71
804,1,13,1,1,1511.12
804,1,14,1,1,1748.53
804,1,15,1,1,953.435
804,1,16,1,1,792.349
804,1,17,1,1,889.801
804,1,18,1,1,845.455
804,1,19,1,1,706.1
804,1,20,1,1,1129.16
804,2,1,2,1,1743.72
804,2,2,2,1,637.482
804,2,3,2,1,591.409
804,2,4,2,1,534.868
804,2,5,2,1,657.007
804,2,6,2,1,445.446
804,2,7,2,1,495.738
804,2,8,2,1,444.562
804,2,9,2,1,615.024
804,2,10,2,1,539.528
804,2,11,2,1,450.902
804,2,12,2,1,351.932
804,2,13,2,0,399.59
804,2,14,2,1,596.076
804,2,15,2,0,422.031
804,2,16,2,1,664.229
804,2,17,2,1,676.719
804,2,18,2,1,662.62
804,2,19,2,1,683.093
804,2,20,2,1,500.119
804,3,1,2,1,800.454
804,3,2,2,1,500.72
804,3,3,2,1,596.297
804,3,4,2,1,718.282
804,3,5,2,1,637.334
804,3,6,2,1,676.726
804,3,7,2,1,582.475
804,3,8,2,0,429.953
804,3,9,2,1,672.016
804,3,10,2,1,561.741
804,3,11,2,1,571.837
