name    count_2012
Chanea  101
Chanee  313
Chaneice    32
Chaneka 120
Chanel  19962
Chanele 289
Chanell 4402
Chanella    12
Chanelle    6752
Chanelly    6
Chanequa    94
Chanese 120
Chanet  8
Chaneta 124
Chanetta    189
Chanette    163
Chaney  4260
Chaneyra    13
Chang   10
Chani   914
Chania  422
Chaniah 68
Chanice 821
Chanie  3497
Chaniece    200
Chaniel 28
Chanielle   30
Chanika 450
Chanille    16
Chanin  723
Chaning 26
Chaniqua    321
Chanique    118
Chanise 540
Chanita 882
Chanity 15
Chaniya 623
Chaniyah    247
Chanlee 5
Chanler 185
Chanley 113
Channa  1684
Channah 192
Channan 37
Channel 2374
Channell    721
Channelle   419
Channie 4928
Channin 107
Channing    3709
Channon 1499
Channy  58
Chanoa  11
Chanon  151
Chanse  23
Chanta  1804
Chantae 893
Chantai 7
Chantail    10
Chantal 12728
Chantale    660
Chantall    60
Chantalle   456
Chantasia   28
Chantavia   137
Chantay 2460
Chantaye    17
Chante  6537
Chantea 211
Chanteal    74
Chantee 589
Chantel 20818
Chantele    861
Chantell    6077
Chantella   217
Chantelle   10211
Chanteria   116
Chantey 90
Chantez 15
Chantha 64
Chanti  219
Chantia 508
Chantice    31
Chantiel    10
Chantil 459
Chantile    10
Chantill    19
Chantille   133
Chantilly   420
Chantily    10
Chantina    107
Chantis 9
Chantise    10
Chantle 17
Chantol 29
Chantoria   7
Chantra 68
Chantrea    7
Chantrel    19
Chantrell   241
Chantrelle  48
Chantrice   122
Chanty  68
Chany   643
Chanya  200
Chanyah 35
Chanyce 5
Chanyia 14
Chao    63
Chapel  78
Chapelle    7
Chapin  60
Chappell    8
Chaquan 7
Chaquana    100
Chaquanna   8
Chaqueta    24
Chaquetta   90
Chaquilla   9
Chaquille   7
Chaquita    964
Chaquitta   13
Char    1470
Chara   1777
Charade 39
Charae  326
Charaine    7
Charanda    11
Charay  26
Charda  203
Chardae 1030
Chardai 195
Chardanae   13
Chardanay   14
Chardasia   7
Charday 346
Charde  889
Chardee 33
Chardell    18
Chardey 10
Chardon 40
Chardonae   37
Chardonay   107
Chardonnae  36
Chardonnay  870
Chare   10
Charea  17
Charece 38
Charee  941
Chareen 98
Chareese    192
Charel  66
Charell 235
Charelle    756
Charemon    56
Charen  28
Charene 244
Charese 942
Charessa    33
Charesse    73
Charetta    19
Charette    11
Charhonda   12
Chari   3233
Charia  52
Chariah 107
Charice 1573
Charidy 261
Charie  920
Chariel 5
Charielle   22
Chariese    10
Charika 126
Charilyn    45
Charina 208
Charis  6218
Charisa 749
Charise 4664
Charish 517
Charisha    10
Charisma    4459
Chariss 84
Charissa    8850
Charisse    10475
Charissma   7
Charita 3294
Charitee    48
Charitha    5
Chariti 399
Charitie    225
Charito 120
Charity 71127
Chariya 25
Chariyah    30
Charizma    173
Charkita    7
Charl   293
Charla  17762
Charlae 7
Charlain    23
Charlaine   1908
Charlan 68
Charlana    55
Charlanda   24
Charlane    1096
Charlann    306
Charlanne   291
Charlay 5
Charlayne   626
Charlcie    3274
Charlcy 33
Charle  263
Charlea 373
Charleah    5
Charlean    5553
Charleane   38
Charlecia   12
Charlee 7783
Charleeann  5
Charleen    20734
Charleene   1086
Charlei 53
Charleigh   2119
Charlen 342
Charlena    5887
Charlene    
147425
Charles 48082
Charlesa    196
Charlese    795
Charlesetta 5059
Charlesha   62
Charlesia   116
Charlestine 635
Charleston  227
Charleszetta    
118
Charlet 2349
Charleta    92
Charletha   155
Charlett    876
Charletta   3296
Charlette   9613
Charley 8022
Charli  4608
Charlia 66
Charliann   15
Charlianne  14
Charlice    74
Charlicia   41
Charlie 45114
Charlieann  29
Charliee    7
Charliegh   23
Charliene   565
Charliese   10
Charlii 20
Charlin 68
Charlina    352
Charlinda   137
Charline    22495
Charlis 122
Charlisa    1177
Charlise    924
Charlisha   103
Charlisia   5
Charliss    32
Charlissa   191
Charlisse   32
Charlita    1209
Charliyah   11
Charlize    3652
Charlla 18
Charloette  31
Charlon 62
Charlona    25
Charlonda   12
Charlot 723
Charlote    23
Charlott    2461
Charlotta   5149
Charlotte   364014
Charlottee  40
Charlottie  2164
Charlottle  14
Charlsa 21
Charlsea    24
Charlsey    693
Charlsie    9539
Charlton    7
Charly  2023
Charlyann   6
Charlye 585
Charlyee    5
Charlyn 5633
Charlynda   9
Charlyne    4995
Charlynn    2218
Charlynne   136
Charlyse    54
Charlytte   10
Charlyze    37
Charm   459
Charma  1093
Charmae 33
Charmagne   1016
Charmaigne  153
Charmain    2636
Charmaine   
30721
Charman 459
Charmane    2015
Charmarie   57
Charmayne   3927
Charme  42
Charmecia   14
Charmeka    200
Charmel 545
Charmell    84
Charmella   10
Charmelle   256
Charmen 112
Charmi  7
Charmia 7
Charmian    2034
Charmica    12
Charmie 329
Charmika    127
Charmin 1603
Charmine    734
Charmion    1012
Charmisa    12
Charmon 321
Charmonique 30
Charna  1409
Charnae 593
Charnai 25
Charnay 233
Charnaye    7
Charne  165
Charnea 39
Charnece    8
Charnee 138
Charneice   34
Charneka    7
Charnel 141
Charnele    294
Charnell    1402
Charnelle   790
Charnese    136
Charnesha   34
Charneshia  8
Charnesia   7
Charnessa   54
Charnetta   385
Charnette   487
Charney 19
Charnice    307
Charniece   135
Charnika    100
Charniqua   43
Charnique   33
Charnise    343
Charnisha   44
Charnissa   77
Charnita    806
Charny  18
Charo   558
Charol  75
Charolene   28
Charolet    109
Charolett   965
Charolette  9907
Charolotte  173
Charolyn    31
Charon  2980
Charona 10
Charonda    409
Charone 38
Charotte    19
Charquita   58
Charra  118
Charrell    30
Charrelle   28
Charri  53
Charrie 225
Charrise    604
Charrissa   69
Charrisse   225
Charro  43
Charron 999
Charry  26
Charryse    78
Charsie 137
Charta  10
Chartese    12
Charu   28
Charvae 16
Charvette   77
Charvey 8
Charvi  129
Charvon 10
Chary   14
Charyl  2653
Charylene   19
Charyn  218
Charysse    30
Chas    36
Chasadee    7
Chasadie    19
Chasady 214
Chasaty 22
Chase   3880
Chaselyn    126
Chaselynn   39
Chasey  290
Chasia  7
Chasidee    35
Chasidi 37
Chasidy 3328
Chasie  37
Chasitee    84
Chasiti 590
Chasitie    433
Chasitity   68
Chasitiy    36
Chasitty    88
Chasity 29226
Chaska  21
Chaslyn 162
Chaslynn    13
Chasmin 17
Chasmine    154
Chasney 44
Chassady    13
Chassi  10
Chassica    10
Chassidi    9
Chassidy    4434
Chassie 394
Chassiti    10
Chassitty   8
Chassity    3244
Chassy  36
Chasta  615
Chastain    7
Chastelin   39
Chasteline  11
Chastelyn   154
Chastelyne  8
Chasten 7
Chastidy    1023
Chastie 11
Chastin 177
Chastina    48
Chastine    60
Chastity    13736
Chasty  179
Chasya  89
Chata   34
Chatal  8
Chataqua    12
Chatara 169
Chatavia    15
Chatham 22
Chatherine  52
Chatia  31
Chatina 12
Chatney 46
Chatoya 34
Chatrice    11
Chattie 1258
Chau    585
Chaun   39
Chauna  567
Chauncey    983
Chaunci 10
Chauncie    28
Chauncy 60
Chaunda 305
Chaundra    1319
Chaunice    102
Chaunta 172
Chauntae    237
Chauntay    129
Chaunte 884
Chauntee    59
Chauntel    920
Chauntell   69
Chauntelle  409
Chauntia    55
Chauntrice  7
Chaurice    10
Chava   3103
Chavaughn   15
Chave   10
Chavela 298
Chaveli 24
Chavella    17
Chavelle    25
Chavely 55
Chavez  13
Chavi   37
Chavie  120
Chaviva 31
Chavon  1205
Chavonda    35
Chavone 73
Chavonna    45
Chavonne    954
Chavonte    7
Chavy   299
Chawana 49
Chawanda    40
Chawanna    37
Chawn   121
Chawna  12
Chay    103
Chaya   13707
Chayah  73
Chayan  5
Chayanna    12
Chayanne    281
Chayce  257
Chayden 6
Chaye   99
Chayenne    66
Chayil  86
Chayla  1207
Chaylee 181
Chaylen 29
Chaylene    38
Chaylin 38
Chaylyn 6
Chayna  284
Chayne  35
Chaynee 5
Chayse  761
Chayton 8
Chaz    273
Chazity 54
Chazlyn 102
Chazlynn    30
Chazmin 77
Chazmine    49
Chazz   42
Che 715
Chea    144
Chealse 26
Chealsea    313
Chealsey    185
Chealsie    65
Chealsy 45
Chedva  28
Chee    355
Cheena  81
Cheerful    30
Cheetara    147
Cheila  165
Cheilon 16
Cheire  21
Cheisa  20
Cheisea 35
Chejuana    14
Chekesha    355
Cheketa 26
Chekita 33
Chela   834
Chelan  112
Chelbe  16
Chelbi  166
Chelbie 147
Chelby  654
Chelce  87
Chelcea 99
Chelcee 353
Chelcey 232
Chelci  361
Chelcia 33
Chelcie 1130
Chelcy  269
Chele   287
Chelea  15
Chelena 34
Chelene 55
Chelesa 293
Chelese 76
Chelesea    100
Chelesy 8
Chelette    42
Cheli   37
Chelia  24
Chelisa 187
Chelise 341
Chelita 84
Chella  285
Chelle  942
Chelley 63
Chelli  252
Chellie 582
Chellsea    206
Chellsee    7
Chellsey    79
Chellsie    101
Chelly  451
Chelon  13
Chelonda    10
Chelsa  1903
Chelsae 598
Chelsay 80
Chelse  1265
Chelsea 116466
Chelseaann  43
Chelseaanne 14
Chelsealynn 8
Chelseamarie    
31
Chelseay    17
Chelsee 2423
Chelsei 221
Chelsen 7
Chelsey 33598
Chelsi  5543
Chelsia 603
Chelsie 16918
Chelssie    9
Chelssy 11
Chelsy  4137
Chelsye 175
Cheltzie    22
Chely   47
Chelyn  7
Chelynne    41
Chelzie 9
Chemaine    62
Chemane 14
Chemeka 173
Chemene 49
Chemere 156
Chemika 156
Chemise 98
Chen    61
Chena   341
Chenae  180
Chenavia    10
Chenay  111
Chenda  47
Chendra 23
Chene   121
Chenea  34
Chenee  106
Cheneka 12
Chenel  141
Chenele 12
Chenell 536
Chenelle    1383
Chenequa    79
Chenese 21
Cheney  288
Cheng   59
Chenia  17
Chenice 55
Cheniece    14
Chenika 155
Chenille    347
Chenin  59
Cheniqua    108
Chenique    79
Chenise 592
Chenita 1005
Cheniya 40
Chennel 115
Chennell    10
Chennelle   17
Chenoa  2529
Chenoah 84
Chentel 26
Chenxi  5
Chequetta   7
Chequita    848
Cher    3883
Chera   1026
Cherae  333
Cherakee    16
Cheral  310
Cheralee    15
Cheralyn    418
Cheramie    107
Cheray  310
Chere   3926
Cherea  33
Cherece 95
Cheree  4586
Chereen 59
Chereese    218
Chereka 76
Cherel  95
Cherell 761
Cherelle    2762
Cherelyn    70
Cherena 33
Cherene 556
Cheresa 234
Cherese 1688
Cheresse    49
Cheretta    19
Cherette    30
Cherhonda   19
Cheri   47551
Cheria  425
Cheriah 5
Cheriann    14
Cherianne   27
Cherica 247
Cherice 2425
Chericka    14
Cherida 66
Cheridan    132
Cheridyn    5
Cherie  46933
Cheriece    9
Cheriese    28
Cherika 543
Cheril  871
Cherilee    68
Cherill 31
Cherilyn    5853
Cherilynn   656
Cherin  51
Cherina 427
Cherine 357
Cheris  342
Cherisa 384
Cherise 8571
Cherish 11212
Cherisha    13
Cherissa    314
Cherisse    2373
Cherita 2531
Cherith 930
Cherity 466
Cherl   1351
Cherle  75
Cherlene    142
Cherlin 58
Cherline    21
Cherlonda   13
Cherly  2773
Cherlyl 21
Cherlyn 5141
Cherlynn    805
Chermaine   373
Chermeka    11
Cherokee    3370
Cherol  64
Cherolyn    233
Cheron  1621
Cheronda    363
Cherone 19
Cherra  35
Cherre  274
Cherree 166
Cherrel 117
Cherrell    802
Cherrelle   1344
Cherri  9595
Cherrica    20
Cherrice    77
Cherrie 13383
Cherril 304
Cherrill    964
Cherrilyn   39
Cherrilynn  24
Cherrise    283
Cherrish    646
Cherrisse   14
Cherrita    103
Cherron 714
Cherronda   12
Cherry  34517
Cherryann   11
Cherrye 81
Cherryl 5322
Cherryle    114
Cherryll    54
Cherub  47
Chervon 22
Chervonne   14
Chery   1823
Cheryal 633
Cheryce 95
Cherye  321
Cheryel 378
Cheryl  246707
Cheryla 26
Cherylan    55
Cherylann   2845
Cherylanne  276
Cheryle 12650
Cherylee    521
Cherylene   1229
Cherylin    278
Cheryll 7268
Cherylle    187
Cheryllee   37
Cheryllyn   12
Cheryllynn  198
Cheryllynne 7
Cheryln 895
Cherylyn    1265
Cherylynn   631
Cheryn  789
Cheryse 46
Cherysh 125
Chesa   59
Chesica 11
Cheska  18
Cheslea 68
Chesleigh   6
Chesley 959
Cheslie 45
Chesna  67
Chesnee 178
Chesney 2134
Chesni  39
Chesnie 145
Chessa  544
Chessica    155
Chessie 5017
Chester 5621
Chesterine  129
Chestina    430
Chestine    1653
Chetana 18
Chetara 128
Chevala 12
Chevaun 12
Chevell 71
Chevella    211
Chevelle    2996
Chevette    287
Chevi   40
Chevie  36
Chevis  20
Chevon  1070
Chevonda    24
Chevone 22
Chevonne    1260
Chevy   446
Chey    109
Cheyan  159
Cheyana 61
Cheyane 220
Cheyann 1853
Cheyanna    1787
Cheyanne    
15611
Cheyeanne   186
Cheyeene    7
Cheyene 946
Cheyenn 21
Cheyenna    967
Cheyenne    
59878
Cheyla  378
Cheylee 18
Cheylin 7
Cheylyn 5
Cheylynn    41
Cheyna  184
Cheyne  165
Cheyney 44
Cheynne 325
Cheyrl  669
Chez    55
Cheza   22
Chezarae    12
Chezare 9
Chezney 173
Cheznie 21
Chi 1013
Chia    382
Chiaki  30
Chiamaka    466
Chian   7
Chiana  266
Chiane  72
Chiani  6
Chiann  155
Chianna 140
Chianne 436
Chiante 136
Chianti 707
Chiara  5093
Chiarra 6
Chicora 7
Chicquita   178
Chidera 302
Chidima 13
Chidimma    47
Chidinma    296
Chidumebi   5
Chie    60
Chieko  1573
Chiemi  9
Chiffon 1072
Chigozie    8
Chigozirim  6
Chihiro 123
Chika   481
Chikara 20
Chiketa 22
Chikita 198
Child   53
Childnotnamed   6
Chilyn  5
Chimamanda  66
Chimeka 32
Chimene 607
Chimera 75
Chimere 1419
Chimira 22
China   9084
Chinara 106
Chinasa 48
Chinaza 45
Chinda  68
Chineka 19
Chinelle    45
Chinelo 160
Chineme 7
Chinemerem  5
Chinenye    181
Chinere 22
Chinesta    22
Chinester   31
Chineta 18
Chinetta    50
Chineye 6
Ching   55
Chinika 41
Chiniqua    172
Chinita 746
Chinitta    10
Chinmayi    37
Chinna  57
Chinonye    12
Chinue  30
Chinwe  235
Chinwendu   20
Chinyere    874
Chioma  1024
Chiquana    12
Chiqueta    60
Chiquetta   163
Chiquia 10
Chiquila    37
Chiquita    12568
Chiquitha   11
Chiquitia   15
Chiquitta   350
Chiquta 25
Chira   34
Chirelle    14
Chiriga 13
Chirley 21
Chiron  10
Chirstina   670
Chirstine   329
Chirsty 197
Chisa   377
Chisara 6
Chisato 121
Chisom  338
Chistie 13
Chistina    608
Chistine    191
Chisty  10
Chitara 84
Chitina 13
Chitose 33
Chitra  60
Chivon  404
Chivonne    262
Chiya   20
Chiye   68
Chiyeko 800
Chiyo   695
Chiyoka 10
Chiyoko 3216
Chiyono 84
Chizara 60
Chizaram    62
Chizoba 19
Chizu   28
Chizue  63
Chizuko 952
Chloa   749
Chloe   178371
Chloeann    69
Chloeanne   51
Chloee  1361
Chloeigh    6
Chloejane   7
Chloelynn   24
Chloemae    5
Chloemarie  42
Chloey  940
Chloi   45
Chloie  4614
Chlora  3053
Chlorene    156
Chlorine    55
Chloris 1455
Chloye  22
Chole   1610
Cholena 10
Chona   154
Chonda  485
Chondra 534
Chong   653
Chonita 946
Chonna  29
Chontae 32
Chonte  110
Chontel 132
Chontell    41
Chontelle   14
Chorlette   21
Chosen  16
Choua   641
Choya   32
Choyce  34
Chquita 9
Chree   23
Chrie   22
Chris   32809
Chrisa  225
Chrisalyn   13
Chrisan 27
Chrisandra  783
Chrisann    1333
Chrisanna   191
Chrisanne   938
Chrisanthe  34
Chrisanthi  10
Chriselda   762
Chriselle   11
Chrisette   244
Chrisha 201
Chrishae    14
Chrishana   169
Chrishanda  26
Chrishanna  66
Chrishaun   7
Chrishauna  93
Chrishaunda 7
Chrishawn   89
Chrishawna  117
Chrishay    11
Chrishayla  12
Chrishea    7
Chrishell   47
Chrishelle  207
Chrishiya   5
Chrishna    11
Chrishona   7
Chrishonda  230
Chrishonna  17
Chrishya    6
Chrisi  47
Chrisie 611
Chrisina    21
Chrisinda   14
Chrisine    45
Chrisitne   14
Chrisiyah   5
Chrisly 5
Chrislyn    599
Chrislynn   243
Chrisma 189
Chrisna 17
Chrisoula   198
Chriss  555
Chrissa 1073
Chrissandra 132
Chrissette  15
Chrissey    67
Chrissi 135
Chrissie    3375
Chrissy 7364
Christ  138
Christa 45313
Christabel  1545
Christabell 302
Christabella    99
Christabelle    271
Christain   519
Christal    16840
Christale   12
Christalle  34
Christalyn  397
Christalynn 42
Christan    2383
Christana   549
Christann   27
Christanna  58
Christany   24
Christasha  7
Christasia  152
Christe 969
Christean   931
Christeanna 7
Christee    472
Christeen   12267
Christeena  598
Christel    8344
Christela   15
Christell   1957
Christella  2385
Christelle  1641
Christen    18475
Christena   21205
Christene   19318
Christenia  58
Christey    84
Christi 30567
Christia    1661
Christian   27112
Christiana  17381
Christianah 7
Christiane  4935
Christiann  778
Christianna 3994
Christianne 3160
Christie    67775
Christieann 12
Christielee 9
Christien   286
Christiene  12
Christienne 103
Christin    16880
Christina   365565
Christinamarie  
272
Christine   463113
Christinea  237
Christineanne   8
Christinejoy    35
Christinemarie  47
Christing   10
Christinia  3257
Christinna  158
Christion   21
Christiona  99
Christionna 77
Christiyana 19
Christl 196
Christle    1215
Christlyn   20
Christlynn  6
Christmas   286
Christna    217
Christne    151
Christobel  289
Christol    577
Christola   33
Christon    437
Christopher 16554
Christy 100905
Christyan   5
Christyana  191
Christyann  134
Christyanna 85
Christye    106
Christyl    294
Christyle   10
Christylee  10
Christyn    1526
Christyna   634
Christyne   733
Christyonna 10
Chrisy  576
Chritina    96
Chritine    15
Chrsitina   48
Chrsitine   21
Chrstina    74
Chrstine    28
Chryel  94
Chryl   996
Chrys   749
Chrysa  300
Chrysanne   41
Chrysanthe  103
Chrysanthemum   
46
Chrysanthia 22
Chrysoula   10
Chryssa 34
Chrysta 993
Chrystal    30312
Chrystalyn  10
Chrystan    19
Chrysteen   32
Chrystel    158
Chrystell   37
Chrystelle  193
Chrysten    94
Chrystene   63
Chrysti 129
Chrystian   87
Chrystiana  12
Chrystie    789
Chrystin    77
Chrystina   983
Chrystine   1357
Chrystle    529
Chrystyna   52
Chua    42
Chuck   21
Chudney 160
Chue    7
Chumani 15
Chumy   11
Chun    106
Chundra 144
Chung   21
Chunta  11
Chutney 26
Chy 26
Chyan   156
Chyana  11
Chyane  116
Chyann  1020
Chyanna 401
Chyanne 3284
Chyeanne    21
Chyene  7
Chyenna 7
Chyenne 1671
Chyla   447
Chylah  12
Chylar  7
Chylee  39
Chyleen 52
Chyler  199
Chyles  8
Chylynn 6
Chyna   5843
Chynah  149
Chynia  30
Chynna  2901
Chynthia    19
Chyra   54
Chyral  92
Chyrel  1051
Chyrell 119
Chyrisse    48
Chyrl   1245
Chyrle  127
Chyrstal    58
Chystal 95
Chyvonne    56
Cia 119
Ciah    6
Ciaira  229
Cian    27
Ciana   2269
Cianah  5
Ciandra 58
Ciane   7
Ciani   644
Cianie  6
Cianna  2337
Ciannah 20
Cianne  52
Cianni  365
Cianny  10
Ciara   33917
Ciarah  289
Ciaran  47
Ciaria  14
Ciarra  4225
Ciarrah 96
Ciasia  12
Ciauna  10
Ciboney 7
Ciceley 16
Cicely  4361
Cici    56
Cicilia 146
Cicily  1048
Ciclali 58
Ciclaly 83
Cicley  172
Cidalia 26
Cidnee  72
Cidney  1109
Cidni   6
Cidnie  5
Cie 22
Cieana  7
Cieanna 71
Cieara  778
Ciearra 354
Ciel    125
Ciela   103
Cielita 62
Ciella  22
Cielle  26
Cielo   2506
Ciena   265
Cienna  1946
Ciera   13592
Cierah  133
Cieria  81
